District,LBCode,LBName,WardCode,WardName,Candidate,Gender,Party,Votes
KOZHIKKODE,G11075,Olavanna,G11075015,OLAVANNA,SATHEESH KUMAR PADIKKAPPUR,M,BJP,332
KOZHIKKODE,G11075,Olavanna,G11075015,OLAVANNA,HARIDAS PALAKURUMBIL,M,CPI(M),753
KOZHIKKODE,G11075,Olavanna,G11075015,OLAVANNA,HARIDASAN,M,IND,13
KOZHIKKODE,G11075,Olavanna,G11075015,OLAVANNA,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075016,THONDILAKADAVU,VAYALILAKATH ABOOBACKER,M,IUML,570
KOZHIKKODE,G11075,Olavanna,G11075016,THONDILAKADAVU,PATTOOLIL VIJAYAN,M,BJP,429
KOZHIKKODE,G11075,Olavanna,G11075016,THONDILAKADAVU,PATTOOLIL VELAYUDHAN,M,CPI(M),904
KOZHIKKODE,G11075,Olavanna,G11075016,THONDILAKADAVU,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075017,KAYATTI,K.K.JAYAPRAKASAN,M,CPI(M),772
KOZHIKKODE,G11075,Olavanna,G11075017,KAYATTI,C.P.SHABNAS,M,INC,409
KOZHIKKODE,G11075,Olavanna,G11075017,KAYATTI,SAJEEV PADIKKAPPURATH,M,BJP,446
KOZHIKKODE,G11075,Olavanna,G11075017,KAYATTI,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075018,ODUMBRA,K.THANKAMANI,F,CPI(M),1033
KOZHIKKODE,G11075,Olavanna,G11075018,ODUMBRA,THANKAMANI.M,F,IND,24
KOZHIKKODE,G11075,Olavanna,G11075018,ODUMBRA,DHANYA.K.P,F,BJP,369
KOZHIKKODE,G11075,Olavanna,G11075018,ODUMBRA,P.SUSHAMA,F,IND,610
KOZHIKKODE,G11075,Olavanna,G11075018,ODUMBRA,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075019,KAMBILIPARAMB,KOULATH BEEVI PALATHUM KANDI,F,SDPI,63
KOZHIKKODE,G11075,Olavanna,G11075019,KAMBILIPARAMB,SINDHU VINOD,F,BJP,137
KOZHIKKODE,G11075,Olavanna,G11075019,KAMBILIPARAMB,P.M.SOUDHA,F,IUML,933
KOZHIKKODE,G11075,Olavanna,G11075019,KAMBILIPARAMB,PALATHUM KANDI SAMSHADHA,F,INL,785
KOZHIKKODE,G11075,Olavanna,G11075019,KAMBILIPARAMB,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075020,KUNNATHUPALAM,K.M.BAIJU,M,BJP,408
KOZHIKKODE,G11075,Olavanna,G11075020,KUNNATHUPALAM,MANOJ PALATHODI,M,CPI(M),633
KOZHIKKODE,G11075,Olavanna,G11075020,KUNNATHUPALAM,T.P.M.SADIQUE,M,IUML,611
KOZHIKKODE,G11075,Olavanna,G11075020,KUNNATHUPALAM,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075021,M G NAGAR,RATHEESH KUMAR,M,BJP,224
KOZHIKKODE,G11075,Olavanna,G11075021,M G NAGAR,P.K.RAMESAN,M,INC,427
KOZHIKKODE,G11075,Olavanna,G11075021,M G NAGAR,N.M.SHIBU,M,CPI(M),855
KOZHIKKODE,G11075,Olavanna,G11075021,M G NAGAR,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075022,MATHARA,P.MINI,F,CPI(M),944
KOZHIKKODE,G11075,Olavanna,G11075022,MATHARA,P.K.ROOPA,F,BJP,290
KOZHIKKODE,G11075,Olavanna,G11075022,MATHARA,THACHILOTT SOBHANA,F,INC,444
KOZHIKKODE,G11075,Olavanna,G11075022,MATHARA,Invalid Votes,,,0
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,K.KRISHNADAS,M,IND,780
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,KRISHNADASAN,M,IND,29
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,K.RAKESH,M,BJP,418
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,P.RAJAN,M,IND,46
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,V.P.RAJAN VADAKKAYIL,M,INC,515
KOZHIKKODE,G11075,Olavanna,G11075023,KONTHANARI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049001,PATHIRIKKAD,AJEESH.K,M,BJP,27
KOZHIKKODE,M11049,Koilandy,M11049001,PATHIRIKKAD,GIREESH KUMAR KORANKANDY,M,JD(U),422
KOZHIKKODE,M11049,Koilandy,M11049001,PATHIRIKKAD,K.CHINNAN,M,CPI,96
KOZHIKKODE,M11049,Koilandy,M11049001,PATHIRIKKAD,SHAJI PATHIRIKKAD,M,IND,567
KOZHIKKODE,M11049,Koilandy,M11049001,PATHIRIKKAD,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049002,MARALOOR,KARANJERI JAYABARATHI,F,INC,364
KOZHIKKODE,M11049,Koilandy,M11049002,MARALOOR,SEEMA KUNNUMMAL,F,CPI(M),550
KOZHIKKODE,M11049,Koilandy,M11049002,MARALOOR,SUSMITHA KARTHIKA,F,BJP,48
KOZHIKKODE,M11049,Koilandy,M11049002,MARALOOR,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049003,KODAKKATTU MURI,N.K. BHASKARAN,M,CPI(M),616
KOZHIKKODE,M11049,Koilandy,M11049003,KODAKKATTU MURI,RAGHAVAN MULLAMBATH,M,INC,306
KOZHIKKODE,M11049,Koilandy,M11049003,KODAKKATTU MURI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049004,PERUNKUNI,PUSHPA CHETHIL,F,INC,407
KOZHIKKODE,M11049,Koilandy,M11049004,PERUNKUNI,BAVA KONNEKKANDY,F,CPI(M),713
KOZHIKKODE,M11049,Koilandy,M11049004,PERUNKUNI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049005,PULIYANCHERI,KODAKKATT UDAYAN MASTER,M,BJP,56
KOZHIKKODE,M11049,Koilandy,M11049005,PULIYANCHERI,BALAKRISHNAN MARUVATTAM KA,M,INC,281
KOZHIKKODE,M11049,Koilandy,M11049005,PULIYANCHERI,SIJESH .K T,M,CPI(M),638
KOZHIKKODE,M11049,Koilandy,M11049005,PULIYANCHERI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049006,ATTAVAYAL,CHANDRIKA.K.K..,F,CPI(M),461
KOZHIKKODE,M11049,Koilandy,M11049006,ATTAVAYAL,PREMA KUMARI POONKAVANAM,F,INC,447
KOZHIKKODE,M11049,Koilandy,M11049006,ATTAVAYAL,MOLI.V.P,F,BJP,50
KOZHIKKODE,M11049,Koilandy,M11049006,ATTAVAYAL,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049007,PULIYANCHERI EAST,U.RAJEEVAN MASTER,M,INC,404
KOZHIKKODE,M11049,Koilandy,M11049007,PULIYANCHERI EAST,KARUMBAKKAL SUDHAKARAN,M,CPI(M),371
KOZHIKKODE,M11049,Koilandy,M11049007,PULIYANCHERI EAST,K.P SUDHAKARAN,M,BJP,15
KOZHIKKODE,M11049,Koilandy,M11049007,PULIYANCHERI EAST,Invalid Votes,,,2
KOZHIKKODE,M11049,Koilandy,M11049008,KALATHIL KADAVU,BABU CHANDACHAN KUNI,M,JSS,15
KOZHIKKODE,M11049,Koilandy,M11049008,KALATHIL KADAVU,BALAN NAIR CHOLAYADATH,M,CPI(M),549
KOZHIKKODE,M11049,Koilandy,M11049008,KALATHIL KADAVU,VINOD KUMAR KALLUVETTUKUZHI,M,INC,475
KOZHIKKODE,M11049,Koilandy,M11049008,KALATHIL KADAVU,SAJEEVAN THODUVAYAL THAZHA,M,BJP,128
KOZHIKKODE,M11049,Koilandy,M11049008,KALATHIL KADAVU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049009,VIYYUR,GANESAN PUNATHIL POYIL,M,CPI(M),444
KOZHIKKODE,M11049,Koilandy,M11049009,VIYYUR,BALAN PILLAMBURATH,M,INC,679
KOZHIKKODE,M11049,Koilandy,M11049009,VIYYUR,VISWANADHAN THOTTAM KAYYIL,M,BJP,129
KOZHIKKODE,M11049,Koilandy,M11049009,VIYYUR,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049010,PAVU VAYAL,NANI PUTHIYA PARAMBATH,F,INC,390
KOZHIKKODE,M11049,Koilandy,M11049010,PAVU VAYAL,PADMINI V.K,F,CPI(M),425
KOZHIKKODE,M11049,Koilandy,M11049010,PAVU VAYAL,SHEELA T,F,BJP,95
KOZHIKKODE,M11049,Koilandy,M11049010,PAVU VAYAL,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049011,PANTHALAYANI NORTH,THARA KUNNIORA MALAYIL,F,IND,15
KOZHIKKODE,M11049,Koilandy,M11049011,PANTHALAYANI NORTH,BALA GOPALAN C,M,BJP,132
KOZHIKKODE,M11049,Koilandy,M11049011,PANTHALAYANI NORTH,RAMADAS T P,M,CPI(M),553
KOZHIKKODE,M11049,Koilandy,M11049011,PANTHALAYANI NORTH,VALSAN KUNNIORA MALAYIL,M,INC,247
KOZHIKKODE,M11049,Koilandy,M11049011,PANTHALAYANI NORTH,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049012,PUTHALATH KUNNU,BIJU P M,M,CPI(M),506
KOZHIKKODE,M11049,Koilandy,M11049012,PUTHALATH KUNNU,RAJESH KUMAR P K,M,BJP,141
KOZHIKKODE,M11049,Koilandy,M11049012,PUTHALATH KUNNU,VENU GOPALAN PAVAN VEETTIL,M,INC,253
KOZHIKKODE,M11049,Koilandy,M11049012,PUTHALATH KUNNU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049013,PERUVATTUR,RAMESAN A K,M,CPI(M),623
KOZHIKKODE,M11049,Koilandy,M11049013,PERUVATTUR,RAJESH V K,M,BJP,45
KOZHIKKODE,M11049,Koilandy,M11049013,PERUVATTUR,SURESH THUMBAKKANDY,M,INC,437
KOZHIKKODE,M11049,Koilandy,M11049013,PERUVATTUR,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049014,PANTHALAYANI CENTRAL,S.AKHIL PANTHALAYANI,M,BJP,365
KOZHIKKODE,M11049,Koilandy,M11049014,PANTHALAYANI CENTRAL,P.K RAMADASAN MASTER,M,CPI(M),468
KOZHIKKODE,M11049,Koilandy,M11049014,PANTHALAYANI CENTRAL,SUKUMARAN NAIR KARADI PARAM,M,INC,126
KOZHIKKODE,M11049,Koilandy,M11049014,PANTHALAYANI CENTRAL,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049015,PANTHALAYANI SOUTH,JANATT PATHARI,F,INC,272
KOZHIKKODE,M11049,Koilandy,M11049015,PANTHALAYANI SOUTH,BABY K T,F,CPI(M),546
KOZHIKKODE,M11049,Koilandy,M11049015,PANTHALAYANI SOUTH,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049016,PERUVATTUR CENTRAL,MURALEEDHARA GOPAL CHETTIC,M,BJP,126
KOZHIKKODE,M11049,Koilandy,M11049016,PERUVATTUR CENTRAL,SIBIN KANDATHANARI,M,INC,407
KOZHIKKODE,M11049,Koilandy,M11049016,PERUVATTUR CENTRAL,SOMAN VAYANAARI,M,IND,323
KOZHIKKODE,M11049,Koilandy,M11049016,PERUVATTUR CENTRAL,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049017,KAKRATTU KUNNU,RAMITHA K P F Con(S),,,395
KOZHIKKODE,M11049,Koilandy,M11049017,KAKRATTU KUNNU,LINSY U S,F,BJP,83
KOZHIKKODE,M11049,Koilandy,M11049017,KAKRATTU KUNNU,SREEJA RANI PALAZHI KUNI,F,INC,459
KOZHIKKODE,M11049,Koilandy,M11049017,KAKRATTU KUNNU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049018,ARUVAYAL,C.P MOHANAN,M,INC,341
KOZHIKKODE,M11049,Koilandy,M11049018,ARUVAYAL,SHAJI K,M,BJP,323
KOZHIKKODE,M11049,Koilandy,M11049018,ARUVAYAL,ADV.K SATHIAN,M,CPI(M),539
KOZHIKKODE,M11049,Koilandy,M11049018,ARUVAYAL,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049019,ANELA,CHANDRAN R K,M,CPI(M),550
KOZHIKKODE,M11049,Koilandy,M11049019,ANELA,PUTHUKUDI NARAYANAN,M,INC,474
KOZHIKKODE,M11049,Koilandy,M11049019,ANELA,SUKUMARAN P P,M,BJP,59
KOZHIKKODE,M11049,Koilandy,M11049019,ANELA,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049020,MUTHAMBI,JAYA MEKKODI MEETHAL,F,CPI(M),513
KOZHIKKODE,M11049,Koilandy,M11049020,MUTHAMBI,LEENA NAYANADATH,F,INC,472
KOZHIKKODE,M11049,Koilandy,M11049020,MUTHAMBI,LEENA M,F,IND,20
KOZHIKKODE,M11049,Koilandy,M11049020,MUTHAMBI,SUBHASHINI M,F,BJP,128
KOZHIKKODE,M11049,Koilandy,M11049020,MUTHAMBI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049021,THETTI KUNNU,AJITHA V K,F,CPI(M),528
KOZHIKKODE,M11049,Koilandy,M11049021,THETTI KUNNU,BINDHU SAJU,F,INC,262
KOZHIKKODE,M11049,Koilandy,M11049021,THETTI KUNNU,LATHA P V,F,BJP,80
KOZHIKKODE,M11049,Koilandy,M11049021,THETTI KUNNU,HASNA PONNIARI,F,SDPI,21
KOZHIKKODE,M11049,Koilandy,M11049021,THETTI KUNNU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049022,KAVUM VATTAM,DHANYA G M,F,BJP,152
KOZHIKKODE,M11049,Koilandy,M11049022,KAVUM VATTAM,SHYNI IDACHAM PURATH,F,IND,459
KOZHIKKODE,M11049,Koilandy,M11049022,KAVUM VATTAM,SEENA N S,F,CPI(M),481
KOZHIKKODE,M11049,Koilandy,M11049022,KAVUM VATTAM,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049023,MOOZHIKK MEETHAL,NISHA T,F,CPI(M),430
KOZHIKKODE,M11049,Koilandy,M11049023,MOOZHIKK MEETHAL,BINDHU T,F,BJP,83
KOZHIKKODE,M11049,Koilandy,M11049023,MOOZHIKK MEETHAL,LALISHA,F,INC,459
KOZHIKKODE,M11049,Koilandy,M11049023,MOOZHIKK MEETHAL,SHEREENA KALLADAKKANDY,F,SDPI,56
KOZHIKKODE,M11049,Koilandy,M11049023,MOOZHIKK MEETHAL,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049024,MARATHOOR,KOMALA VALLI TEACHER,F,INC,175
KOZHIKKODE,M11049,Koilandy,M11049024,MARATHOOR,NASIYA SHAFI,F,SDPI,27
KOZHIKKODE,M11049,Koilandy,M11049024,MARATHOOR,LATHA.K,F,CPI(M),643
KOZHIKKODE,M11049,Koilandy,M11049024,MARATHOOR,VINITHA I V,F,BJP,86
KOZHIKKODE,M11049,Koilandy,M11049024,MARATHOOR,Invalid Votes,,,1
KOZHIKKODE,M11049,Koilandy,M11049025,ANELA-KURUVANGAD,ANIL KUMAR THALAAPARAMBIL,M,JD(U),311
KOZHIKKODE,M11049,Koilandy,M11049025,ANELA-KURUVANGAD,ANIL KUMAR P P,M,IND,29
KOZHIKKODE,M11049,Koilandy,M11049025,ANELA-KURUVANGAD,SREERAJ R S POTTAKULANGAARA,M,BJP,132
KOZHIKKODE,M11049,Koilandy,M11049025,ANELA-KURUVANGAD,V SUNDARAN MASTER,M,CPI(M),473
KOZHIKKODE,M11049,Koilandy,M11049025,ANELA-KURUVANGAD,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049026,KANAYANKOD,JAJITHA,F,INC,192
KOZHIKKODE,M11049,Koilandy,M11049026,KANAYANKOD,DHANYA KALLANKOTT MEETHAL,F,BJP,306
KOZHIKKODE,M11049,Koilandy,M11049026,KANAYANKOD,BINILA,F,CPI(M),455
KOZHIKKODE,M11049,Koilandy,M11049026,KANAYANKOD,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049027,VARAKUNNU,VEENA.A.K,F,CPI(M),456
KOZHIKKODE,M11049,Koilandy,M11049027,VARAKUNNU,SREEJA. VARAKUNNUMMAL,F,BJP,55
KOZHIKKODE,M11049,Koilandy,M11049027,VARAKUNNU,SUSEELA,F,INC,342
KOZHIKKODE,M11049,Koilandy,M11049027,VARAKUNNU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049028,KURUVANGAD,JANARDHANAN MANATHAM KADY,M,BJP,179
KOZHIKKODE,M11049,Koilandy,M11049028,KURUVANGAD,SIVANANDAN K V,M,INC,485
KOZHIKKODE,M11049,Koilandy,M11049028,KURUVANGAD,K.SHIJU MASTER,M,CPI(M),546
KOZHIKKODE,M11049,Koilandy,M11049028,KURUVANGAD,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049029,MANAMAL,PRIYA KAYANA MADATHIL,F,BJP,87
KOZHIKKODE,M11049,Koilandy,M11049029,MANAMAL,RAMYA MANOJ,F,INC,494
KOZHIKKODE,M11049,Koilandy,M11049029,MANAMAL,SATHEE DEVI,F,CPI(M),304
KOZHIKKODE,M11049,Koilandy,M11049029,MANAMAL,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049030,KOMATHUKARA,N.K GOKUL DAS,M,CPI(M),464
KOZHIKKODE,M11049,Koilandy,M11049030,KOMATHUKARA,K.K. DAMODHARAN,M,INC,443
KOZHIKKODE,M11049,Koilandy,M11049030,KOMATHUKARA,VIKAS BABU,M,BJP,163
KOZHIKKODE,M11049,Koilandy,M11049030,KOMATHUKARA,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049031,KOTHAMANGALAM,RAJEESH VENGALATH KANDY,M,INC,432
KOZHIKKODE,M11049,Koilandy,M11049031,KOTHAMANGALAM,S.K. VINOD,M,CPI(M),444
KOZHIKKODE,M11049,Koilandy,M11049031,KOTHAMANGALAM,VIPIN DAS KUPPERI THAZHA,M,BJP,219
KOZHIKKODE,M11049,Koilandy,M11049031,KOTHAMANGALAM,VASANTHA (PUSHPA),F,IND,37
KOZHIKKODE,M11049,Koilandy,M11049031,KOTHAMANGALAM,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049032,NADELAKANDI,JAGADEESH M M,M,BJP,61
KOZHIKKODE,M11049,Koilandy,M11049032,NADELAKANDI,CHERUVAKKAD RAMAN,M,INC,233
KOZHIKKODE,M11049,Koilandy,M11049032,NADELAKANDI,SASEENDRAAN BAPPANKAD,M,WPI,31
KOZHIKKODE,M11049,Koilandy,M11049032,NADELAKANDI,MANGOTTIL SURENDRAN (BABY),M,CPI(M),493
KOZHIKKODE,M11049,Koilandy,M11049032,NADELAKANDI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049033,KORAYANGAD,KARTHIAYANI KUNNAKKANDY,F,BJP,206
KOZHIKKODE,M11049,Koilandy,M11049033,KORAYANGAD,GEETHA BAI.K,F,CPI(M),290
KOZHIKKODE,M11049,Koilandy,M11049033,KORAYANGAD,SHEEBA SATHEESAN,F,INC,501
KOZHIKKODE,M11049,Koilandy,M11049033,KORAYANGAD,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049034,CHALIL PARAMB,A AZEES MASTER,M,IUML,518
KOZHIKKODE,M11049,Koilandy,M11049034,CHALIL PARAMB,MURALEEDHARAN A K,M,BJP,224
KOZHIKKODE,M11049,Koilandy,M11049034,CHALIL PARAMB,K V SANTHOSH,M,CPI(M),560
KOZHIKKODE,M11049,Koilandy,M11049034,CHALIL PARAMB,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049035,CHERIYAMANGAD,KANAKA,F,BJP,682
KOZHIKKODE,M11049,Koilandy,M11049035,CHERIYAMANGAD,JEEJA SUGATHAN,F,IND(LDF),185
KOZHIKKODE,M11049,Koilandy,M11049035,CHERIYAMANGAD,PRAJULA MANI,F,INC,165
KOZHIKKODE,M11049,Koilandy,M11049035,CHERIYAMANGAD,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049036,VIRUNNU KANDI,DIVYA SELVARAJ,F,CPI(M),691
KOZHIKKODE,M11049,Koilandy,M11049036,VIRUNNU KANDI,LATHIKA,F,INC,248
KOZHIKKODE,M11049,Koilandy,M11049036,VIRUNNU KANDI,VINODINI K,F,BJP,567
KOZHIKKODE,M11049,Koilandy,M11049036,VIRUNNU KANDI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049037,KOYILANDI SOUTH,NUSAIBA,F,IND(LDF),238
KOZHIKKODE,M11049,Koilandy,M11049037,KOYILANDI SOUTH,SHYJA,F,BJP,209
KOZHIKKODE,M11049,Koilandy,M11049037,KOYILANDI SOUTH,RAHMATH K T V,F,IUML,646
KOZHIKKODE,M11049,Koilandy,M11049037,KOYILANDI SOUTH,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049038,THAZHANGADI,U K AZEES,M,IND(LDF),330
KOZHIKKODE,M11049,Koilandy,M11049038,THAZHANGADI,IBRAHIM KUTTY V P,M,IUML,684
KOZHIKKODE,M11049,Koilandy,M11049038,THAZHANGADI,MUJEEB ALI. K,M,WPI,105
KOZHIKKODE,M11049,Koilandy,M11049038,THAZHANGADI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049039,KOYILANDY TOWN,FASILA K V,F,INL,573
KOZHIKKODE,M11049,Koilandy,M11049039,KOYILANDY TOWN,SELEENA C K,F,IUML,741
KOZHIKKODE,M11049,Koilandy,M11049039,KOYILANDY TOWN,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,ASWATHI A P,F,BJP,168
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,ASHIK,M,PDP,52
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,YUSAF K T,M,AAP,4
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,K VIJAYAN,M,INC,413
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,SUNIL MOHAN,M,CPI,333
KOZHIKKODE,M11049,Koilandy,M11049040,KASMI KANDI,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049041,CIVIL STATION,A.P. UNNIKRISHNAN,M,CPI(M),361
KOZHIKKODE,M11049,Koilandy,M11049041,CIVIL STATION,K.M. NAJEEB,M,IUML,516
KOZHIKKODE,M11049,Koilandy,M11049041,CIVIL STATION,K.V SURESH,M,BJP,601
KOZHIKKODE,M11049,Koilandy,M11049041,CIVIL STATION,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049042,OORAAM KUNNU,CHANDRIKA.N.K,F,WPI,53
KOZHIKKODE,M11049,Koilandy,M11049042,OORAAM KUNNU,VASANTHA,F,IND,183
KOZHIKKODE,M11049,Koilandy,M11049042,OORAAM KUNNU,SUMA.K.T,F,IUML,588
KOZHIKKODE,M11049,Koilandy,M11049042,OORAAM KUNNU,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049043,KOLLAM WEST,BUSHARA KUNNOTH,F,IUML,693
KOZHIKKODE,M11049,Koilandy,M11049043,KOLLAM WEST,SARASA T V,F,CPI(M),246
KOZHIKKODE,M11049,Koilandy,M11049043,KOLLAM WEST,REENA N,F,BJP,154
KOZHIKKODE,M11049,Koilandy,M11049043,KOLLAM WEST,Invalid Votes,,,0
KOZHIKKODE,M11049,Koilandy,M11049044,KANIYAM KUNNU,FOUSIYA,F,JD(U),321
KOZHIKKODE,M11049,Koilandy,M11049044,KANIYAM KUNNU,SMITHA.M P,F,CPI(M),551
KOZHIKKODE,M11049,Koilandy,M11049044,KANIYAM KUNNU,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050001,KURIYADI,JOSHY.M,M,JD(S),174
KOZHIKKODE,M11050,Vadakara,M11050001,KURIYADI,DINESHAN.K.P,M,INC,383
KOZHIKKODE,M11050,Vadakara,M11050001,KURIYADI,VYASAN PUTHIYA PURAYIL,M,BJP,537
KOZHIKKODE,M11050,Vadakara,M11050001,KURIYADI,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050002,VEERANCHERI,NASAR,M,IUML,417
KOZHIKKODE,M11050,Vadakara,M11050002,VEERANCHERI,VAISHNAV MOHAN,M,BJP,178
KOZHIKKODE,M11050,Vadakara,M11050002,VEERANCHERI,R.K.SURESH BABU,M,CPI,298
KOZHIKKODE,M11050,Vadakara,M11050002,VEERANCHERI,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050003,KULANGARATH,P.ASHOKAN,M,CPI,538
KOZHIKKODE,M11050,Vadakara,M11050003,KULANGARATH,RAJESH,M,BJP,75
KOZHIKKODE,M11050,Vadakara,M11050003,KULANGARATH,C.VATHSALAN,M,INC,369
KOZHIKKODE,M11050,Vadakara,M11050003,KULANGARATH,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050004,PAZHANGAVU,SHILNA VARIKKODY,F,CPI(M),498
KOZHIKKODE,M11050,Vadakara,M11050004,PAZHANGAVU,SHEEBA PUNATHIL,F,BJP,60
KOZHIKKODE,M11050,Vadakara,M11050004,PAZHANGAVU,R.REENA,F,INC,414
KOZHIKKODE,M11050,Vadakara,M11050004,PAZHANGAVU,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050005,ARAKKILADU,CHANDRI TEACHER,F,BJP,240
KOZHIKKODE,M11050,Vadakara,M11050005,ARAKKILADU,MINI.M.M,F,CPI(M),517
KOZHIKKODE,M11050,Vadakara,M11050005,ARAKKILADU,P.P.RASEENA TEACHER,F,IUML,246
KOZHIKKODE,M11050,Vadakara,M11050005,ARAKKILADU,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050006,PARAVANTHALA,E.K.RAMANI,F,CPI(M),465
KOZHIKKODE,M11050,Vadakara,M11050006,PARAVANTHALA,M.SATHI,F,JD(U),437
KOZHIKKODE,M11050,Vadakara,M11050006,PARAVANTHALA,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050007,VADAKARA THERU,KANAPALLI BALAKRISHNAN,M,CPI(M),303
KOZHIKKODE,M11050,Vadakara,M11050007,VADAKARA THERU,RAJEESH BABU,M,BJP,92
KOZHIKKODE,M11050,Vadakara,M11050007,VADAKARA THERU,M.SURESH BABU,M,INC,492
KOZHIKKODE,M11050,Vadakara,M11050007,VADAKARA THERU,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050008,CHOLAMVAYAL,AMBIKA TEACHER,F,INC,287
KOZHIKKODE,M11050,Vadakara,M11050008,CHOLAMVAYAL,PRASEETHA.T.P,F,CPI(M),386
KOZHIKKODE,M11050,Vadakara,M11050008,CHOLAMVAYAL,LEELAMMA TEACHER,F,BJP,69
KOZHIKKODE,M11050,Vadakara,M11050008,CHOLAMVAYAL,Invalid Votes,,,0
KOZHIKKODE,M11050,Vadakara,M11050009,KOTTAPPARAMBU,A.PREMAKUMARI,F,INC,358
KOZHIKKODE,M11050,Vadakara,M11050009,KOTTAPPARAMBU,P.BALAKRISHNAKURUPPU,M,BJP,56
KOZHIKKODE,M11050,Vadakara,M11050009,KOTTAPPARAMBU,C.K.SAJMOHAN,M,NCP,236
KOZHIKKODE,M11050,Vadakara,M11050009,KOTTAPPARAMBU,RIJESH.S.R,M,AAP,58
KOZHIKKODE,M11050,Vadakara,M11050009,KOTTAPPARAMBU,Invalid Votes,,,0
