District,LBCode,LBName,WardCode,Type,WardName,Male,Female,Others,TotalVoters
Thrissur,G08055,Chazhur,G08055002,G,CHAZHUR NORTH,613,751,0,1364
Thrissur,G08055,Chazhur,G08055003,G,CHAZHUR EAST,596,681,0,1277
Thrissur,G08055,Chazhur,G08055004,G,PULLU,625,702,0,1327
Thrissur,G08055,Chazhur,G08055005,G,ALAPPAD,619,718,0,1337
Thrissur,G08055,Chazhur,G08055006,G,PURATHUR,566,646,0,1212
Thrissur,G08055,Chazhur,G08055007,G,KOTTAM,611,696,0,1307
Thrissur,G08055,Chazhur,G08055008,G,INCHAMUDI,564,654,0,1218
Thrissur,G08055,Chazhur,G08055009,G,KAROOPADAM,692,771,0,1463
Thrissur,G08055,Chazhur,G08055010,G,CHIRAKKAL,624,713,0,1337
Thrissur,G08055,Chazhur,G08055011,G,KOLOTHUMKADAVU,528,581,0,1109
Thrissur,G08055,Chazhur,G08055012,G,PAZHUVIL CENTRE,623,744,0,1367
Thrissur,G08055,Chazhur,G08055013,G,PAZHUVIL,637,772,0,1409
Thrissur,G08055,Chazhur,G08055014,G,PAZHUVIL WEST,557,615,0,1172
Thrissur,G08055,Chazhur,G08055015,G,AKAMPADAM,561,612,0,1173
Thrissur,G08055,Chazhur,G08055016,G,PAZHUVIL EAST,569,644,0,1213
Thrissur,G08055,Chazhur,G08055017,G,PAZHUVIL NORTH,627,725,0,1352
Thrissur,G08055,Chazhur,G08055018,G,JANATHA,545,699,0,1244
Thrissur,G08055,Chazhur,G08055019,G,CHAZHUR WEST,572,693,0,1265
Thrissur,G08054,Thanniam,G08054018,G,PAINNOOR,613,768,0,1381
Thrissur,G08054,Thanniam,G08054017,G,PERINGOTTUKARA PADAM,569,756,0,1325
Thrissur,G08054,Thanniam,G08054016,G,THANNIAM,676,819,0,1495
Thrissur,G08054,Thanniam,G08054015,G,THANNIAM NORTH,672,874,0,1546
Thrissur,G08054,Thanniam,G08054013,G,VENDARA,596,733,0,1329
Thrissur,G08054,Thanniam,G08054010,G,KIZHUPPILLIKARA,673,793,0,1466
Thrissur,G08054,Thanniam,G08054009,G,VALIYAKULAM,616,757,0,1373
Thrissur,G08054,Thanniam,G08054007,G,SOMASEKHARA NAGAR,613,696,0,1309
Thrissur,G08054,Thanniam,G08054006,G,KIZHAKKUMURY SOUTH,655,786,0,1441
Thrissur,G08054,Thanniam,G08054005,G,KIZHAKKUMURY,713,795,0,1508
Thrissur,G08054,Thanniam,G08054004,G,VADAKKUMURY SOUTH,586,707,0,1293
Thrissur,G08054,Thanniam,G08054003,G,VADAKKUMURY NORTH,592,708,0,1300
Thrissur,G08054,Thanniam,G08054014,G,KIZHAKKUMURY WEST,616,784,0,1400
Thrissur,G08054,Thanniam,G08054012,G,THANNIAM SOUTH,668,826,0,1494
Thrissur,G08054,Thanniam,G08054011,G,AZHIMAVU,649,790,0,1439
Thrissur,G08054,Thanniam,G08054008,G,KARUVAMKULAM,650,792,0,1442
Thrissur,G08054,Thanniam,G08054002,G,VADAKKUMURY,580,709,0,1289
Thrissur,G08054,Thanniam,G08054001,G,CHEMMAPPILLY NORTH,660,815,0,1475
Thrissur,G08054,Thanniam,G08054019,G,BOAT KADAVU,570,671,0,1241
Thrissur,G08053,Anthikkad,G08053016,G,KARAMAKKAL,590,672,0,1262
Thrissur,G08053,Anthikkad,G08053013,G,CHOORAKKODE,402,482,0,884
Thrissur,G08053,Anthikkad,G08053005,G,PANCHAYATH OFFICE PART,514,581,0,1095
Thrissur,G08053,Anthikkad,G08053004,G,CHERIYAMKULANGARA,547,679,0,1226
Thrissur,G08053,Anthikkad,G08053001,G,PULAMPUZHA,503,581,0,1084
Thrissur,G08053,Anthikkad,G08053015,G,KOTTARAPARAMBU,595,677,0,1272
Thrissur,G08053,Anthikkad,G08053014,G,MUTTICHUR,561,674,0,1235
Thrissur,G08053,Anthikkad,G08053012,G,ANJANGADY,552,584,0,1136
Thrissur,G08053,Anthikkad,G08053011,G,PADIYAM,517,645,0,1162
Thrissur,G08053,Anthikkad,G08053010,G,ANTHIKKAD SOUTH,599,734,0,1333
Thrissur,G08053,Anthikkad,G08053009,G,PUTHENPEEDIKA WEST,559,606,0,1165
Thrissur,G08053,Anthikkad,G08053008,G,PUTHENPEEDIKA EAST,569,686,0,1255
Thrissur,G08053,Anthikkad,G08053007,G,PANCHAYATH GROUND PART,564,716,0,1280
Thrissur,G08053,Anthikkad,G08053003,G,ANTHIKAD NORTH,456,534,0,990
Thrissur,G08053,Anthikkad,G08053002,G,MANGATTUKARA,458,482,0,940
Thrissur,G08053,Anthikkad,G08053006,G,PUTHENKOVILAKAM,494,609,0,1103
